,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
361,330,693,3091825,85,16,3,3,10,5,5.3125,1,0,0.2142857142857142
362,330,617,3483639,74,13,2,5,6,2,5.6923076923076925,1,0,0.6
363,330,650,7034982,52,10,2,2,1,1,5.2,1,0,0.4333333333333333
364,330,811,1831597,66,12,3,4,0,1,5.5,1,1,0.4333333333333333
365,330,853,2265349,89,14,3,3,0,2,6.357142857142857,0,0,-0.6
366,330,628,6191389,56,11,0,11,0,5,5.090909090909091,0,0,0.35
367,330,900,2255522,89,17,3,7,0,3,5.235294117647059,1,1,0.1666666666666666
368,330,881,1216475,81,14,3,12,0,3,5.785714285714286,0,0,0.5
369,330,847,1961917,93,18,2,12,0,5,5.166666666666667,1,0,0.6
370,330,779,691998,93,16,4,3,0,2,5.8125,1,0,1.0
371,330,900,2616463,89,14,4,4,3,3,6.357142857142857,0,0,0.5
372,330,900,978037,89,18,4,4,0,4,4.944444444444445,1,0,0.0399999999999999
373,330,868,1182951,75,14,3,0,0,3,5.357142857142857,1,1,0.35
374,330,896,3091138,78,15,2,5,0,3,5.2,1,1,0.4333333333333333
375,365,900,1718746,65,12,2,5,0,2,5.416666666666667,1,1,0.3333333333333333
376,365,960,22087914,99,17,2,6,0,3,5.823529411764706,1,1,0.3238095238095238
377,365,900,2912029,94,16,4,3,0,2,5.875,1,1,0.1
378,365,900,3623247,92,15,4,4,0,3,6.133333333333334,1,1,0.0
379,365,1020,2088643,92,17,2,7,0,4,5.411764705882353,1,1,-0.2
380,365,900,1849451,88,15,2,7,0,5,5.866666666666666,0,0,0.3111111111111111
381,365,1140,1342271,76,13,2,3,0,3,5.846153846153846,1,0,-0.6
382,365,768,2154417,91,16,3,7,0,3,5.6875,1,0,0.25
383,365,1020,2585050,92,16,5,14,0,4,5.75,1,1,0.5
384,365,960,1698476,85,14,2,6,0,2,6.071428571428571,1,1,0.3
385,365,1080,10066690,96,20,4,13,0,5,4.8,1,1,0.0
386,365,900,2164509,83,15,2,6,0,3,5.533333333333333,1,0,-0.5
387,365,877,2467038,97,15,2,5,0,3,6.466666666666667,0,0,0.1388888888888888
388,365,960,5961871,76,13,2,5,0,2,5.846153846153846,1,1,0.4
389,365,836,3086659,72,14,2,12,0,3,5.142857142857143,1,0,0.5000000000000001
390,365,960,6667603,65,13,3,11,0,1,5.0,1,0,0.35
391,365,1200,17872308,65,14,2,12,0,4,4.642857142857143,1,1,0.1666666666666666
392,365,839,2177060,93,18,2,8,0,7,5.166666666666667,1,1,-0.2
393,365,960,2873566,87,15,5,6,0,3,5.8,1,1,0.9
394,365,900,2212596,59,11,2,2,0,2,5.363636363636363,1,0,0.4
395,365,1200,1840724,97,16,3,5,0,4,6.0625,1,1,0.0
396,365,866,1225330,67,12,5,3,0,1,5.583333333333333,1,1,0.0
397,365,787,13029799,95,16,4,5,0,2,5.9375,1,1,0.1999999999999999
398,365,900,1535843,53,9,0,0,0,3,5.888888888888889,1,1,0.5
399,365,900,870263,44,9,0,0,0,3,4.888888888888889,1,1,0.0
400,365,1080,979884,33,6,0,0,0,1,5.5,1,1,0.35
401,365,858,408261,35,6,0,0,1,1,5.833333333333333,1,1,0.0
402,365,1200,1857144,39,6,0,6,0,0,6.5,0,0,0.35
403,365,1200,730780,83,15,3,0,0,3,5.533333333333333,1,1,0.0916666666666666
404,365,900,2145671,41,8,0,0,0,2,5.125,1,1,0.5
405,365,960,304518,49,9,0,0,0,4,5.444444444444445,1,1,1.0
406,365,745,549468,57,10,0,0,0,3,5.7,1,1,0.4
407,365,960,2562920,57,11,2,0,7,2,5.181818181818182,1,0,-0.5
408,365,960,6948682,60,12,2,1,1,3,5.0,1,1,0.3
409,365,840,490145,64,11,2,0,7,3,5.818181818181818,0,0,0.3
410,365,871,9834064,62,12,2,1,1,2,5.166666666666667,1,0,0.0
411,365,834,248925,42,9,2,6,0,1,4.666666666666667,1,0,-0.125
412,365,890,811310,65,11,0,0,0,4,5.909090909090909,1,1,-0.1
413,365,840,3510137,51,8,1,0,0,1,6.375,1,1,0.0
414,365,960,1986927,40,7,0,6,0,2,5.714285714285714,1,1,0.25
415,365,777,383416,41,8,0,1,0,2,5.125,1,1,0.35
416,365,851,1894863,71,13,2,6,0,4,5.461538461538462,1,1,0.4047619047619047
417,365,798,462260,31,5,0,0,0,1,6.2,0,0,-0.5
418,365,900,270216,62,12,2,5,0,2,5.166666666666667,1,1,-0.0833333333333333
419,365,960,251643,25,5,0,0,0,1,5.0,1,1,0.0
420,365,837,355832,69,13,2,6,0,3,5.307692307692308,1,0,0.1071428571428571
421,365,833,4611596,62,11,2,0,0,1,5.636363636363637,1,0,-0.6
422,365,1140,322669,32,6,0,0,0,2,5.333333333333333,1,1,0.3
423,365,900,247307,45,8,1,0,0,2,5.625,1,1,0.2
424,365,895,614584,43,7,0,0,0,1,6.142857142857143,1,1,1.0
425,365,900,509736,40,9,0,1,0,3,4.444444444444445,1,1,0.35
426,365,883,293824,68,12,0,0,0,4,5.666666666666667,1,1,0.35
427,365,960,1130994,53,10,0,0,0,3,5.3,1,1,0.0
428,365,960,784517,43,9,0,0,0,4,4.777777777777778,1,1,0.0
429,365,816,726360,59,11,4,0,0,1,5.363636363636363,1,1,0.3
430,365,1080,506808,39,8,0,0,0,3,4.875,1,1,0.3
431,365,1020,1560710,44,8,1,0,0,1,5.5,1,1,0.6000000000000001
432,365,960,371477,59,11,2,0,1,3,5.363636363636363,1,0,0.0
433,365,765,407472,77,15,3,0,0,4,5.133333333333334,1,1,0.5166666666666667
434,365,1080,261253,53,11,2,4,0,3,4.818181818181818,1,0,0.2166666666666666
435,365,837,2333052,40,8,0,0,0,2,5.0,1,1,0.5
436,365,1020,359053,39,7,0,0,0,1,5.571428571428571,1,1,0.8333333333333334
437,365,900,513610,29,4,0,0,0,0,7.25,1,1,0.5
438,365,840,351532,47,9,0,0,0,3,5.222222222222222,1,1,0.1666666666666666
439,365,1020,527564,28,6,0,1,0,1,4.666666666666667,1,1,0.175
440,365,1140,344810,69,14,2,1,0,2,4.928571428571429,1,1,0.2714285714285714
441,365,880,215301,29,6,0,0,0,2,4.833333333333333,1,1,-0.6
442,365,900,23085447,53,12,2,7,0,1,4.416666666666667,1,1,0.4333333333333333
443,365,1080,464226,36,7,0,0,0,2,5.142857142857143,1,1,1.0
444,365,860,1386311,71,15,2,9,0,4,4.733333333333333,1,0,0.3916666666666666
445,365,1020,1723858,50,10,0,0,1,3,5.0,1,1,0.25
446,365,900,131714,65,12,2,0,0,3,5.416666666666667,0,0,0.0
447,365,849,451363,61,12,1,1,0,1,5.083333333333333,1,1,0.0
448,365,859,240303,81,12,2,0,0,2,6.75,1,0,0.0
449,365,797,2938320,41,7,0,0,0,2,5.857142857142857,1,1,0.9
450,365,1020,273495,34,7,0,0,0,2,4.857142857142857,1,1,0.15
451,365,1140,575495,88,15,5,0,1,3,5.866666666666666,1,1,-0.25
452,365,784,1461474,38,6,1,0,0,1,6.333333333333333,1,1,0.0
453,365,1020,3949974,63,10,2,3,0,1,6.3,1,1,0.1
454,365,960,1053051,45,9,0,0,0,1,5.0,1,1,0.0
455,365,784,605737,54,10,1,0,0,3,5.4,1,1,0.9
456,365,848,1524152,38,7,0,0,0,1,5.428571428571429,1,1,0.7
457,365,900,1622353,46,10,0,0,0,3,4.6,1,1,-0.6
458,365,775,293321,56,9,2,0,0,1,6.222222222222222,1,1,0.9
459,365,1140,3177578,49,9,0,0,0,2,5.444444444444445,1,1,-0.2
460,365,960,173624,72,14,2,1,0,2,5.142857142857143,1,1,0.375
461,365,767,9664374,40,9,0,0,0,3,4.444444444444445,1,1,0.3833333333333333
462,365,857,206774,80,13,2,0,0,4,6.153846153846154,0,0,0.25
463,365,900,349786,59,12,2,1,0,2,4.916666666666667,1,1,0.1333333333333333
464,365,804,268573,69,11,4,0,0,1,6.2727272727272725,1,1,-0.6
465,365,821,235597,70,13,2,0,0,3,5.384615384615385,1,1,0.0
466,365,900,201523,34,6,0,1,0,0,5.666666666666667,1,1,0.5
467,365,860,752874,34,6,0,0,0,2,5.666666666666667,1,1,0.1666666666666666
468,365,900,1558377,36,7,0,3,0,2,5.142857142857143,0,0,0.0
469,365,831,6149150,55,10,2,1,0,2,5.5,1,1,0.5
470,365,1080,385511,67,9,5,0,0,0,7.444444444444445,0,0,0.5
471,365,828,642299,79,13,2,0,0,2,6.076923076923077,1,0,0.0
472,365,1020,1013287,53,9,0,0,0,2,5.888888888888889,1,1,0.275
473,365,900,8110184,48,8,0,0,0,2,6.0,1,1,0.0
474,365,900,1866131,47,9,0,0,0,3,5.222222222222222,1,1,0.0
475,365,757,261504,38,7,0,0,0,2,5.428571428571429,1,1,0.3
476,365,699,353032,31,7,0,0,0,2,4.428571428571429,1,1,0.0
477,365,900,318291,29,5,0,0,0,2,5.8,0,0,0.25
478,365,899,8109685,60,10,3,0,0,1,6.0,1,1,0.1666666666666666
479,365,900,1723263,40,6,0,0,0,2,6.666666666666667,1,1,0.9
480,365,806,292134,53,10,2,0,1,2,5.3,1,0,0.275
481,365,802,2096544,32,6,0,0,0,1,5.333333333333333,1,1,0.5833333333333334
482,365,830,2215186,41,8,1,0,0,2,5.125,1,1,0.0
483,365,900,924725,40,9,0,1,0,2,4.444444444444445,1,1,0.0499999999999999
484,365,777,714646,47,9,0,0,0,3,5.222222222222222,1,1,0.4333333333333333
485,365,862,2736685,34,5,0,0,0,1,6.8,0,0,0.4333333333333333
486,365,1140,301580,56,11,3,2,0,3,5.090909090909091,1,0,0.2
487,365,1020,628331,70,14,6,2,2,4,5.0,0,0,0.25
488,365,900,353500,49,9,0,0,0,3,5.444444444444445,1,1,0.3
489,365,900,615668,62,13,2,0,1,3,4.769230769230769,1,1,0.1375
490,365,1020,2147245,26,6,0,1,0,1,4.333333333333333,1,1,0.3916666666666666
491,365,900,543317,42,7,1,0,5,2,6.0,1,1,-1.0
492,365,1020,2204310,33,6,0,0,0,2,5.5,1,1,0.0
493,365,900,527475,42,7,0,0,0,1,6.0,1,1,0.2142857142857142
494,365,900,799505,44,9,0,0,0,2,4.888888888888889,1,1,-0.5
495,365,465,398442,92,16,3,1,1,1,5.75,1,1,0.0
496,365,814,445945,57,11,2,0,0,3,5.181818181818182,1,0,-0.3
497,365,894,463567,31,7,0,0,3,2,4.428571428571429,1,1,0.0
498,365,1020,448375,46,8,1,0,0,2,5.75,1,1,0.0
499,365,840,144730,52,10,0,0,0,2,5.2,1,1,0.1777777777777777
500,365,900,292200,58,11,3,2,0,1,5.2727272727272725,0,0,0.0
501,365,877,220844,63,10,2,1,0,1,6.3,1,0,0.0
502,365,1200,1667754,20,4,0,0,0,0,5.0,1,1,-0.125
503,365,1200,1094589,48,9,0,0,0,3,5.333333333333333,1,1,0.35
504,365,1080,235021,67,12,2,1,0,2,5.583333333333333,1,1,0.1
505,365,835,365394,35,7,0,0,0,2,5.0,1,1,0.7
506,365,1140,340605,44,8,0,0,0,1,5.5,1,1,0.0
507,365,834,592381,31,6,0,0,0,1,5.166666666666667,1,1,-0.25
508,365,960,4213256,69,10,3,0,0,0,6.9,1,1,0.5
509,365,1260,444077,35,7,0,0,0,1,5.0,1,1,0.25
510,365,900,213706,28,6,0,0,0,2,4.666666666666667,1,1,0.0
511,365,1080,547068,37,7,0,0,0,1,5.285714285714286,1,1,0.35
512,365,882,1737170,44,9,0,0,0,3,4.888888888888889,1,1,0.35
513,365,867,1782786,39,9,0,0,0,2,4.333333333333333,1,1,-0.6
514,365,845,277785,53,10,1,0,0,3,5.3,1,1,0.0
515,365,1080,552709,24,4,0,1,0,0,6.0,0,0,0.5
516,365,1020,403569,52,11,0,0,0,3,4.727272727272728,1,1,0.3666666666666667
517,365,871,1062554,67,11,2,0,0,1,6.090909090909091,1,1,0.58
518,365,751,1394891,34,7,0,0,0,1,4.857142857142857,1,1,0.0
519,365,835,675789,68,13,4,1,0,1,5.230769230769231,1,1,0.0
520,365,1200,329123,36,6,0,6,0,3,6.0,0,0,0.0
521,365,770,1819165,46,10,0,1,0,3,4.6,1,1,0.35
522,365,789,244064,43,8,0,1,0,2,5.375,1,1,0.3333333333333333
523,365,822,2299891,43,9,0,0,0,4,4.777777777777778,1,1,0.25
524,365,873,5234532,69,12,3,1,0,2,5.75,0,0,0.1181818181818181
525,365,764,236004,33,6,0,5,0,1,5.5,1,1,-0.3
526,365,842,1227703,38,8,0,1,0,3,4.75,1,1,0.35
527,365,900,4638607,45,8,0,0,0,2,5.625,1,1,0.1666666666666666
528,365,900,837045,44,9,0,1,0,3,4.888888888888889,1,1,0.2142857142857142
529,365,900,594701,41,7,0,6,0,2,5.857142857142857,1,1,0.9
530,365,900,871191,73,13,3,0,0,3,5.615384615384615,1,1,0.6
531,365,832,307117,45,9,0,0,0,2,5.0,1,1,0.4333333333333333
532,365,834,5911892,57,10,0,0,1,3,5.7,1,1,0.85
533,365,900,356585,44,8,0,0,0,2,5.5,1,1,0.1333333333333333
534,365,1020,4852546,34,6,0,5,0,1,5.666666666666667,1,1,0.375
535,365,1020,392416,67,11,3,0,0,2,6.090909090909091,0,0,0.0
536,365,1020,250688,61,10,4,0,0,1,6.1,1,1,0.0
537,365,960,1565819,30,6,0,0,0,2,5.0,1,1,0.0
538,365,864,1094724,53,9,3,1,0,0,5.888888888888889,1,1,0.0
539,365,1080,262881,63,11,0,1,0,3,5.727272727272728,1,1,0.1944444444444444
540,365,900,375100,32,6,0,5,0,1,5.333333333333333,1,1,-0.25
541,365,865,1465414,54,8,2,6,0,0,6.75,1,1,1.0
542,365,875,229590,58,10,0,9,0,2,5.8,1,1,0.1
543,365,574,678845,65,11,3,1,0,1,5.909090909090909,1,1,0.0
544,365,875,1709901,38,7,0,6,0,1,5.428571428571429,1,1,0.6
545,365,960,277290,50,10,1,9,0,4,5.0,1,1,0.4333333333333333
546,365,1080,336489,39,7,0,6,0,1,5.571428571428571,1,1,-1.0
547,365,960,577843,52,9,2,7,0,1,5.777777777777778,1,1,0.5
548,365,853,945002,67,12,3,10,0,2,5.583333333333333,1,1,0.5
549,365,1200,463865,30,6,0,5,0,1,5.0,1,1,0.0
550,365,1020,1425835,48,10,0,9,0,3,4.8,1,1,0.2
551,365,1140,625750,35,7,0,6,0,2,5.0,1,1,0.25
552,365,1080,898800,33,5,0,4,0,0,6.6,1,1,0.675
553,365,960,294742,36,7,0,6,0,2,5.142857142857143,1,1,0.4666666666666667
554,365,900,371067,46,9,0,8,0,3,5.111111111111111,1,1,0.0
555,365,1020,609864,61,10,5,8,0,1,6.1,1,1,-0.2
556,365,1080,1481677,51,9,0,8,0,3,5.666666666666667,1,1,0.5
557,365,1020,319954,50,9,0,8,0,3,5.555555555555555,1,1,0.0
558,365,880,566634,41,6,1,5,0,1,6.833333333333333,1,1,0.0
559,365,731,1148897,46,6,1,5,0,1,7.666666666666667,1,1,0.4
560,365,960,397439,44,8,2,7,0,1,5.5,0,0,-0.25
561,365,960,368094,23,4,0,3,0,0,5.75,1,1,0.0
562,365,960,329949,81,15,3,13,0,3,5.4,1,1,0.4333333333333333
563,365,960,1394401,37,8,0,7,0,2,4.625,1,1,0.1666666666666666
564,365,869,393742,57,11,2,9,0,3,5.181818181818182,1,1,-0.5
565,365,751,567187,28,4,0,3,0,0,7.0,1,1,-0.25
566,365,1080,941473,44,9,0,8,0,3,4.888888888888889,1,1,-0.6
567,365,837,481579,54,8,2,6,0,1,6.75,1,0,-0.3
568,365,856,233243,45,9,0,8,0,1,5.0,1,1,0.0
569,365,960,397517,36,8,0,7,0,2,4.5,1,1,0.3
570,365,789,4239608,40,8,0,6,0,3,5.0,1,1,1.0
571,365,884,3846716,40,8,0,7,0,2,5.0,1,1,0.3
572,365,1200,382057,28,6,0,5,0,2,4.666666666666667,1,1,0.5
573,365,1080,376274,36,7,0,6,0,2,5.142857142857143,1,1,-0.25
574,365,1200,1558265,44,9,0,8,0,3,4.888888888888889,1,1,0.15
575,365,818,310448,44,8,0,7,0,2,5.5,1,1,0.0
576,365,865,386127,40,8,0,7,0,2,5.0,1,1,0.7
577,365,900,2635652,65,12,2,10,0,2,5.416666666666667,1,1,-1.0
578,365,694,740555,43,9,0,8,0,2,4.777777777777778,1,1,0.675
579,365,526,1316356,75,13,4,2,1,1,5.769230769230769,1,1,-0.0333333333333333
580,365,1260,509892,52,10,0,9,0,4,5.2,1,1,0.7
581,365,1080,586376,39,7,0,6,0,1,5.571428571428571,1,1,0.0
582,365,900,315980,50,10,2,8,0,1,5.0,1,0,0.3249999999999999
583,365,900,485005,41,8,0,7,0,2,5.125,1,1,0.4333333333333333
584,365,883,3550908,41,8,0,7,0,3,5.125,1,1,0.0
585,365,843,494014,69,12,2,10,0,2,5.75,1,0,-0.6
586,365,960,1037974,42,8,0,6,0,3,5.25,1,1,0.9
587,365,1260,1667531,33,6,0,5,0,2,5.5,1,1,0.5
588,365,900,441018,28,5,0,4,0,0,5.6,1,1,0.9
589,365,1020,292889,61,11,0,10,0,4,5.545454545454546,1,1,-0.6
590,365,817,918488,59,10,2,8,0,1,5.9,1,1,-0.6
591,365,960,5835140,43,8,0,7,0,2,5.375,1,1,0.1071428571428571
592,365,960,2639075,38,8,0,7,0,3,4.75,1,1,-0.6
593,365,859,272587,58,11,0,10,0,4,5.2727272727272725,1,1,0.3
594,365,754,519456,33,6,0,5,0,1,5.5,1,1,0.3
595,365,1080,298121,69,13,2,8,0,3,5.307692307692308,1,0,-0.6
596,365,900,668400,36,7,0,6,0,2,5.142857142857143,1,1,0.6000000000000001
597,365,900,334570,69,16,2,9,0,6,4.3125,0,0,0.3666666666666667
598,365,1020,3015929,50,9,2,8,0,2,5.555555555555555,0,0,0.35
599,365,900,206697,52,10,0,8,0,3,5.2,1,1,0.175
600,365,1260,1945089,67,12,2,7,0,2,5.583333333333333,1,0,0.0
601,365,870,834318,67,10,3,9,0,1,6.7,0,0,0.3
602,365,1020,542462,58,11,2,10,0,2,5.2727272727272725,0,0,0.45
603,365,796,368882,33,6,0,5,0,0,5.5,1,1,-0.6
604,365,767,287043,31,6,0,5,0,1,5.166666666666667,1,1,0.8
605,365,848,274327,38,7,0,6,0,2,5.428571428571429,1,1,-0.75
606,365,841,276656,57,11,0,10,0,3,5.181818181818182,1,1,0.4666666666666667
607,365,864,417535,43,8,1,7,0,2,5.375,1,1,0.0
608,365,886,1640775,53,10,0,9,0,3,5.3,1,1,0.0
609,365,881,143564,66,12,2,10,0,3,5.5,1,0,0.4333333333333333
610,365,863,456305,42,8,0,6,0,2,5.25,1,1,0.0
611,365,900,402123,51,7,1,7,0,2,7.285714285714286,0,0,0.0
612,365,1080,1256150,43,8,1,7,0,2,5.375,1,1,0.1
613,365,900,339197,51,9,2,8,0,2,5.666666666666667,0,0,1.0
614,365,900,487572,41,8,0,7,0,3,5.125,1,1,0.0
615,365,802,505091,49,9,0,8,0,3,5.444444444444445,1,1,0.0
616,365,1920,447816,38,8,0,7,0,2,4.75,1,1,0.211038961038961
617,365,1020,310838,56,11,1,10,0,4,5.090909090909091,1,1,1.0
618,365,1860,1545338,58,12,1,11,0,6,4.833333333333333,1,1,0.1666666666666666
619,365,900,370656,39,6,0,5,0,1,6.5,1,1,0.0
620,365,798,222086,44,7,0,7,0,2,6.285714285714286,0,0,0.0
621,365,960,828878,72,14,5,11,0,1,5.142857142857143,1,1,0.25
622,365,960,330145,40,6,0,5,0,1,6.666666666666667,1,1,0.0
623,365,1740,580017,64,11,0,11,0,4,5.818181818181818,0,0,0.5
624,365,1020,620996,32,7,0,6,0,2,4.571428571428571,1,1,0.4333333333333333
625,365,900,310930,25,5,0,4,0,1,5.0,1,1,0.0
626,365,1080,5395022,39,8,0,7,0,3,4.875,1,1,0.6000000000000001
627,365,900,593067,33,7,0,6,0,2,4.714285714285714,1,1,1.0
628,365,1200,1392060,51,10,0,9,0,2,5.1,1,1,0.5
629,365,1020,3166393,38,8,0,7,0,2,4.75,1,1,0.08
630,365,1140,298592,43,8,0,7,0,2,5.375,1,1,1.0
631,365,960,860514,34,7,0,6,0,1,4.857142857142857,1,1,0.45
632,365,857,294246,24,5,0,4,0,1,4.8,1,1,-0.6
633,365,960,347120,44,9,0,8,0,3,4.888888888888889,1,1,0.0
634,365,1080,1077624,30,7,0,6,0,2,4.285714285714286,1,1,0.3178571428571428
635,365,1080,449613,39,9,0,8,0,2,4.333333333333333,1,1,0.4333333333333333
636,365,900,1553139,40,8,1,7,0,2,5.0,1,1,0.2666666666666666
637,365,852,276572,40,8,0,7,0,1,5.0,1,1,0.5
638,365,1140,1735283,39,7,0,6,0,2,5.571428571428571,1,1,0.0
639,365,795,501589,46,8,2,6,0,1,5.75,1,1,0.0
640,365,752,1620137,83,17,3,15,0,4,4.882352941176471,1,0,0.0160714285714285
641,365,960,860877,43,8,0,7,0,2,5.375,1,1,0.2142857142857142
642,365,1080,274214,29,4,0,3,0,0,7.25,1,1,0.3333333333333333
643,365,821,682459,48,9,2,7,0,2,5.333333333333333,1,0,0.0
644,365,874,1355281,81,16,2,14,0,5,5.0625,1,1,0.0
645,365,1200,1667828,34,7,0,6,0,1,4.857142857142857,1,1,-0.25
646,365,692,177729,35,9,0,9,0,6,3.888888888888889,0,0,-0.2916666666666667
647,365,878,7138490,35,8,2,6,0,0,4.375,1,1,-0.6
648,365,900,1910826,31,6,0,5,0,0,5.166666666666667,1,1,0.4166666666666666
649,365,676,288688,41,8,0,7,0,3,5.125,1,1,0.375
650,365,900,577800,26,5,0,4,0,0,5.2,1,1,0.4
651,365,758,351668,47,9,1,8,0,3,5.222222222222222,1,1,0.25
652,365,1020,418228,38,7,0,6,0,2,5.428571428571429,1,1,0.6
653,365,1020,795121,43,8,0,7,0,2,5.375,1,1,-1.0
654,365,900,277976,56,12,3,10,0,5,4.666666666666667,1,0,0.225
655,365,960,1091350,34,6,0,5,0,1,5.666666666666667,1,1,-0.25
656,365,763,535897,58,9,0,8,0,2,6.444444444444445,1,1,0.4333333333333333
657,365,854,155315,50,9,0,8,0,3,5.555555555555555,1,1,0.4
658,365,1080,811233,29,6,0,5,0,1,4.833333333333333,1,1,0.6000000000000001
659,365,1020,724951,37,8,0,7,0,2,4.625,1,1,-0.2916666666666667
660,365,816,342403,63,13,0,12,0,5,4.846153846153846,1,1,0.1333333333333333
661,365,900,295463,63,12,2,10,0,2,5.25,1,1,0.35
662,365,900,712366,18,4,0,3,0,0,4.5,1,1,0.35
663,365,820,1068809,56,11,2,9,0,2,5.090909090909091,1,1,0.1904761904761904
664,365,692,690636,85,14,4,13,0,2,6.071428571428571,1,0,0.0499999999999999
665,365,960,1395015,41,8,0,6,0,2,5.125,1,1,0.5
666,365,747,1572860,40,7,0,6,0,2,5.714285714285714,1,1,0.0
667,365,711,9001469,51,8,0,7,0,3,6.375,1,1,0.9
668,365,822,2906854,41,8,0,7,0,2,5.125,1,1,1.0
669,365,1080,1136845,43,8,0,7,0,2,5.375,1,1,0.75
670,365,890,205804,65,13,3,9,0,3,5.0,1,0,0.15
671,365,801,630829,62,11,2,9,0,2,5.636363636363637,1,0,0.125
672,365,809,445541,56,11,2,9,0,1,5.090909090909091,1,1,0.3603174603174603
673,365,864,256197,50,10,0,9,0,3,5.0,1,1,0.675
674,365,900,549196,58,12,2,10,0,2,4.833333333333333,1,1,0.2047619047619047
675,365,809,436819,86,15,3,12,0,3,5.733333333333333,1,1,0.0
676,365,891,358865,63,12,2,10,0,2,5.25,1,0,0.1666666666666666
677,365,851,414543,62,8,2,7,0,1,7.75,0,0,0.5
678,365,1020,2618522,32,6,0,5,0,1,5.333333333333333,1,1,0.0071428571428571
679,365,881,1284767,26,6,0,5,0,1,4.333333333333333,1,1,-0.6
680,365,1020,835581,41,9,0,8,0,3,4.555555555555555,1,1,0.0
681,365,856,218224,64,12,2,9,0,1,5.333333333333333,1,0,0.7166666666666667
682,365,1020,2082100,31,6,0,5,0,2,5.166666666666667,1,1,1.0
683,365,1020,271083,38,8,0,7,0,4,4.75,1,1,0.35
684,365,1320,366820,42,9,0,8,0,4,4.666666666666667,1,1,0.3666666666666667
685,365,1140,208461,52,9,0,8,0,2,5.777777777777778,1,1,0.35
686,365,1020,2625643,32,6,0,5,0,1,5.333333333333333,1,1,0.0
687,365,1080,271297,39,7,0,6,0,2,5.571428571428571,1,1,0.25
688,365,960,474377,45,6,1,5,0,1,7.5,1,1,0.0
689,365,900,3049157,53,10,0,10,0,4,5.3,0,0,0.0
690,365,877,8193624,23,4,0,4,0,1,5.75,0,0,0.0
691,365,900,1012488,47,10,0,7,0,3,4.7,1,1,0.35
692,365,874,211410,49,9,0,8,0,4,5.444444444444445,1,1,-0.8
693,365,960,257845,34,8,0,8,0,6,4.25,0,0,0.0
694,365,647,195377,50,7,0,6,0,1,7.142857142857143,1,1,0.7
695,365,739,364618,54,11,2,9,0,1,4.909090909090909,1,1,0.1333333333333333
696,365,960,227061,26,5,0,4,0,0,5.2,1,1,0.3
697,365,1080,4417052,46,8,0,7,0,3,5.75,1,1,0.4
698,365,882,176573,51,9,1,8,0,2,5.666666666666667,1,1,0.0
699,365,1020,395404,27,4,1,3,0,0,6.75,1,1,0.0
700,365,1080,551144,76,11,4,9,0,1,6.909090909090909,1,1,1.0
701,365,896,6818106,50,11,0,10,0,3,4.545454545454546,1,1,1.0
702,365,900,209746,37,6,0,5,0,1,6.166666666666667,1,1,0.9
703,365,1080,1518118,55,9,2,8,0,2,6.111111111111111,1,1,0.7
704,365,900,3992097,36,6,0,5,0,1,6.0,1,1,0.6071428571428571
705,365,900,159598,51,9,2,7,0,0,5.666666666666667,1,0,0.5
706,365,11520,3446081,49,9,1,8,0,2,5.444444444444445,1,1,0.0
707,365,900,2514373,33,6,0,5,0,1,5.5,1,1,-0.3
708,365,960,1555186,47,10,0,8,0,3,4.7,1,1,0.35
709,365,900,222918,31,6,0,5,0,1,5.166666666666667,1,1,0.4
710,365,960,3495216,25,5,0,5,0,1,5.0,0,0,0.7
711,365,685,1353209,52,10,0,9,0,3,5.2,1,1,0.5249999999999999
712,365,858,269998,64,12,2,9,0,1,5.333333333333333,1,0,0.7166666666666667
713,365,879,322908,74,14,3,12,0,3,5.285714285714286,1,0,0.1571428571428571
714,365,899,2670507,60,9,2,8,0,2,6.666666666666667,0,0,0.1666666666666666
715,365,644,462252,52,9,2,7,0,1,5.777777777777778,1,1,0.5
716,365,1020,1311682,53,10,0,8,0,3,5.3,1,1,0.5
717,365,1080,310675,52,10,0,9,0,2,5.2,1,1,-0.0333333333333333
718,365,960,5662218,54,12,2,6,0,3,4.5,1,1,-0.6
719,365,1380,1748808,37,7,0,6,0,1,5.285714285714286,1,1,-0.0178571428571428
720,365,829,227011,31,6,0,5,0,1,5.166666666666667,1,1,-0.2
721,365,960,1539996,23,6,0,5,0,2,3.8333333333333335,1,1,0.0
722,365,796,477919,67,10,3,9,0,1,6.7,1,0,1.0
723,365,853,1425048,22,4,0,3,0,0,5.5,1,1,1.0
724,365,854,1269699,44,7,2,3,0,0,6.285714285714286,0,0,-0.55
725,365,636,236175,41,7,0,6,0,3,5.857142857142857,1,1,0.0
726,365,1020,5197556,39,7,1,6,0,1,5.571428571428571,1,1,0.0
727,365,608,343885,32,6,1,5,0,2,5.333333333333333,1,1,0.0
728,365,900,1857213,52,10,2,1,0,6,5.2,0,0,0.6
729,365,1260,1908055,33,4,0,4,0,0,8.25,0,0,-0.0499999999999999
730,365,960,429339,43,9,0,8,0,2,4.777777777777778,1,1,0.35
731,365,884,1766681,74,12,3,11,0,3,6.166666666666667,1,0,0.0
732,365,4260,1197609,45,9,0,8,0,2,5.0,1,1,0.2142857142857142
